STATION,NAME,DATE,TMAX
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2000-12-17,50
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2000-12-18,47
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2000-12-19,47
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2000-12-20,43
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2000-12-21,39
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2000-12-22,39
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2000-12-23,40
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2000-12-24,48
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2000-12-25,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2000-12-26,41
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2000-12-27,48
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2000-12-28,44
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2000-12-29,44
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2000-12-30,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2000-12-31,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-01,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-02,46
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-03,43
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-04,50
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-05,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-06,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-07,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-08,42
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-09,43
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-10,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-11,48
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-12,48
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-13,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-14,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-15,47
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-16,44
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-17,40
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-18,41
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-19,44
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-20,41
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-21,41
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-22,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-23,46
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-24,42
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-25,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-26,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-27,47
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-28,44
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-29,50
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-30,44
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-01-31,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-01,53
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-02,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-03,50
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-04,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-05,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-06,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-07,44
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-08,40
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-09,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-10,39
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-11,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-12,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-13,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-14,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-15,47
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-16,42
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-17,45
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-18,46
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-19,48
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-20,55
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-21,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-22,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-23,50
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-24,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-25,55
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-26,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-27,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-02-28,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-01,50
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-02,46
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-03,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-04,50
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-05,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-06,66
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-07,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-08,55
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-09,55
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-10,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-11,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-12,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-13,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-14,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-15,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-16,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-17,50
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-18,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-19,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-20,64
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-21,64
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-22,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-23,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-24,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-25,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-26,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-27,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-28,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-29,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-30,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-03-31,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-01,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-02,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-03,55
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-04,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-05,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-06,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-07,53
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-08,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-09,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-10,50
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-11,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-12,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-13,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-14,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-15,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-16,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-17,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-18,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-19,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-20,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-21,64
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-22,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-23,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-24,77
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-25,82
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-26,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-27,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-28,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-29,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-04-30,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-01,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-02,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-03,72
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-04,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-05,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-06,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-07,80
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-08,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-09,68
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-10,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-11,83
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-12,78
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-13,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-14,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-15,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-16,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-17,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-18,66
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-19,68
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-20,72
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-21,86
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-22,96
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-23,89
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-24,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-25,82
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-26,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-27,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-28,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-29,67
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-30,78
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-05-31,94
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-01,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-02,64
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-03,64
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-04,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-05,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-06,72
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-07,80
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-08,81
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-09,68
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-10,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-11,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-12,64
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-13,72
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-14,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-15,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-16,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-17,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-18,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-19,87
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-20,88
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-21,86
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-22,72
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-23,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-24,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-25,74
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-26,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-27,73
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-28,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-29,76
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-06-30,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-01,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-02,86
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-03,90
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-04,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-05,74
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-06,78
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-07,83
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-08,87
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-09,90
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-10,83
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-11,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-12,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-13,80
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-14,76
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-15,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-16,66
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-17,68
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-18,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-19,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-20,67
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-21,74
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-22,77
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-23,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-24,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-25,83
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-26,82
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-27,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-28,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-29,68
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-30,74
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-07-31,72
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-01,81
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-02,82
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-03,74
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-04,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-05,88
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-06,86
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-07,83
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-08,91
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-09,100
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-10,92
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-11,88
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-12,93
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-13,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-14,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-15,80
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-16,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-17,80
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-18,73
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-19,77
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-20,78
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-21,72
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-22,67
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-23,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-24,76
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-25,85
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-26,86
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-27,82
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-28,82
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-29,83
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-30,83
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-08-31,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-01,73
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-02,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-03,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-04,76
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-05,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-06,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-07,77
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-08,87
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-09,85
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-10,83
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-11,86
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-12,85
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-13,83
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-14,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-15,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-16,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-17,72
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-18,68
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-19,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-20,76
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-21,77
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-22,85
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-23,84
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-24,80
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-25,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-26,64
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-27,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-28,71
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-29,78
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-09-30,83
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-01,81
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-02,77
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-03,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-04,79
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-05,75
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-06,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-07,55
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-08,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-09,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-10,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-11,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-12,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-13,63
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-14,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-15,69
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-16,64
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-17,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-18,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-19,64
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-20,60
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-21,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-22,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-23,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-24,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-25,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-26,65
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-27,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-28,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-29,50
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-30,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-10-31,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-01,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-02,62
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-03,59
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-04,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-05,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-06,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-07,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-08,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-09,57
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-10,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-11,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-12,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-13,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-14,70
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-15,61
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-16,54
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-17,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-18,56
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-19,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-20,58
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-21,53
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-22,55
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-23,53
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-24,49
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-25,52
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-26,47
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-27,44
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-28,53
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-29,51
USW00024242,"PORTLAND TROUTDALE AIRPORT, OR US",2001-11-30,49
